Time(s),wg1(cm),wg2(cm),wg3(cm),wg4(cm),wg5(cm),wg6(cm),wg7(cm)
185.238,0.87,-0.26,-0.54,1.79,0.54,-1.21,-0.58
185.277,1.0,-0.53,-0.2,1.92,0.21,-1.23,-0.25
185.317,1.07,-0.74,0.21,1.83,-0.14,-1.18,0.06
185.356,1.14,-0.9,0.66,1.54,-0.48,-1.07,0.32
185.395,1.2,-1.03,1.19,1.06,-0.79,-0.9,0.52
185.435,1.25,-1.1,1.74,0.53,-1.06,-0.75,0.67
185.474,1.25,-1.14,2.15,0.08,-1.27,-0.59,0.81
185.513,1.16,-1.13,2.24,-0.24,-1.4,-0.47,0.93
185.553,0.96,-1.1,2.06,-0.57,-1.43,-0.34,1.04
185.592,0.7,-1.07,1.61,-0.79,-1.39,-0.18,1.13
185.631,0.44,-1.04,1.02,-0.9,-1.26,0.05,1.18
185.671,0.19,-1.0,0.52,-0.92,-1.08,0.29,1.18
185.71,-0.03,-0.95,0.21,-0.9,-0.89,0.58,1.13
185.749,-0.23,-0.88,-0.06,-0.83,-0.68,0.87,1.04
185.789,-0.43,-0.78,-0.23,-0.78,-0.49,1.12,0.88
185.828,-0.6,-0.59,-0.32,-0.74,-0.34,1.28,0.69
185.867,-0.78,-0.3,-0.38,-0.71,-0.22,1.33,0.48
185.906,-0.91,0.05,-0.43,-0.66,-0.14,1.28,0.28
185.946,-1.01,0.44,-0.49,-0.6,-0.07,1.14,0.1
185.985,-1.09,0.8,-0.53,-0.56,0.01,0.96,-0.06
186.024,-1.16,1.09,-0.55,-0.58,0.12,0.77,-0.22
186.064,-1.2,1.34,-0.58,-0.63,0.28,0.61,-0.37
186.103,-1.2,1.51,-0.63,-0.67,0.5,0.46,-0.56
186.142,-1.13,1.58,-0.74,-0.67,0.78,0.35,-0.77
186.182,-0.97,1.56,-0.9,-0.6,1.12,0.24,-0.97
186.221,-0.77,1.48,-1.05,-0.46,1.4,0.11,-1.16
186.26,-0.51,1.36,-1.16,-0.25,1.56,-0.07,-1.29
186.3,-0.25,1.22,-1.2,-0.02,1.56,-0.27,-1.38
186.339,0.01,1.03,-1.17,0.26,1.46,-0.5,-1.38
186.378,0.24,0.76,-1.11,0.6,1.28,-0.72,-1.29
186.418,0.48,0.42,-1.01,1.01,1.05,-0.92,-1.14
186.457,0.69,0.09,-0.84,1.44,0.83,-1.09,-0.9
186.496,0.86,-0.24,-0.58,1.78,0.56,-1.21,-0.61
186.535,0.99,-0.5,-0.23,1.93,0.23,-1.24,-0.28
186.575,1.07,-0.72,0.17,1.85,-0.12,-1.2,0.03
186.614,1.13,-0.89,0.63,1.57,-0.44,-1.08,0.32
186.653,1.19,-1.01,1.15,1.09,-0.77,-0.92,0.52
186.693,1.25,-1.09,1.71,0.56,-1.04,-0.76,0.67
186.732,1.25,-1.13,2.12,0.1,-1.25,-0.61,0.8
186.771,1.16,-1.13,2.24,-0.22,-1.39,-0.47,0.92
186.811,0.98,-1.1,2.09,-0.55,-1.42,-0.34,1.03
186.85,0.73,-1.07,1.65,-0.79,-1.39,-0.19,1.12
186.889,0.48,-1.04,1.06,-0.9,-1.27,0.03,1.17
186.929,0.23,-1.0,0.55,-0.92,-1.1,0.27,1.17
186.968,0.0,-0.95,0.23,-0.9,-0.91,0.56,1.13
187.007,-0.2,-0.89,-0.05,-0.84,-0.69,0.84,1.04
187.047,-0.4,-0.78,-0.22,-0.78,-0.51,1.11,0.9
187.086,-0.59,-0.6,-0.31,-0.74,-0.35,1.28,0.72
187.125,-0.77,-0.33,-0.38,-0.71,-0.22,1.34,0.51
187.164,-0.89,0.02,-0.42,-0.66,-0.15,1.28,0.3
187.204,-1.0,0.4,-0.49,-0.6,-0.08,1.15,0.11
187.243,-1.08,0.76,-0.53,-0.57,-0.01,0.99,-0.05
187.282,-1.14,1.06,-0.55,-0.58,0.11,0.8,-0.2
187.322,-1.2,1.32,-0.58,-0.62,0.26,0.62,-0.37
187.361,-1.2,1.5,-0.63,-0.67,0.47,0.46,-0.55
187.4,-1.14,1.58,-0.74,-0.67,0.76,0.35,-0.75
187.44,-1.0,1.57,-0.89,-0.6,1.1,0.24,-0.96
187.479,-0.79,1.48,-1.04,-0.47,1.4,0.11,-1.14
187.518,-0.53,1.38,-1.16,-0.27,1.55,-0.05,-1.28
187.558,-0.27,1.23,-1.2,-0.03,1.57,-0.25,-1.36
187.597,-0.03,1.04,-1.18,0.24,1.48,-0.47,-1.38
187.636,0.22,0.79,-1.11,0.58,1.29,-0.7,-1.31
187.675,0.45,0.47,-1.02,0.98,1.06,-0.91,-1.15
187.715,0.66,0.12,-0.85,1.41,0.84,-1.08,-0.94
187.754,0.84,-0.2,-0.6,1.75,0.58,-1.2,-0.64
187.793,0.97,-0.48,-0.27,1.92,0.26,-1.24,-0.31
187.833,1.06,-0.7,0.13,1.86,-0.09,-1.21,0.01
187.872,1.13,-0.88,0.58,1.59,-0.43,-1.1,0.29
187.911,1.19,-1.01,1.1,1.13,-0.75,-0.95,0.52
187.951,1.24,-1.09,1.67,0.6,-1.03,-0.77,0.67
187.99,1.25,-1.13,2.1,0.13,-1.25,-0.61,0.8
188.029,1.18,-1.13,2.25,-0.2,-1.39,-0.48,0.92
188.069,1.0,-1.1,2.11,-0.53,-1.43,-0.35,1.01
188.108,0.76,-1.07,1.7,-0.77,-1.4,-0.19,1.12
188.147,0.49,-1.03,1.11,-0.89,-1.28,0.01,1.16
188.187,0.25,-1.0,0.59,-0.92,-1.11,0.26,1.18
188.226,0.02,-0.95,0.25,-0.9,-0.92,0.54,1.13
188.265,-0.18,-0.89,-0.02,-0.84,-0.71,0.82,1.05
188.304,-0.38,-0.79,-0.21,-0.78,-0.51,1.08,0.92
188.344,-0.58,-0.63,-0.31,-0.75,-0.35,1.27,0.74
188.383,-0.74,-0.37,-0.37,-0.71,-0.24,1.33,0.53
188.422,-0.88,-0.03,-0.42,-0.66,-0.15,1.3,0.33
188.462,-1.0,0.35,-0.49,-0.61,-0.08,1.16,0.13
188.501,-1.07,0.73,-0.53,-0.57,-0.01,1.0,-0.04
188.54,-1.14,1.04,-0.55,-0.57,0.11,0.81,-0.2
188.58,-1.2,1.29,-0.57,-0.61,0.26,0.63,-0.36
188.619,-1.21,1.48,-0.62,-0.66,0.47,0.48,-0.54
188.658,-1.14,1.58,-0.72,-0.67,0.75,0.35,-0.75
188.698,-1.01,1.58,-0.87,-0.6,1.07,0.25,-0.95
188.737,-0.8,1.51,-1.03,-0.48,1.36,0.13,-1.14
188.776,-0.56,1.39,-1.15,-0.29,1.55,-0.03,-1.28
188.816,-0.31,1.24,-1.2,-0.06,1.57,-0.24,-1.36
188.855,-0.05,1.06,-1.18,0.22,1.48,-0.46,-1.38
188.894,0.19,0.81,-1.12,0.54,1.31,-0.7,-1.32
188.933,0.42,0.5,-1.03,0.95,1.1,-0.9,-1.17
188.973,0.64,0.15,-0.87,1.38,0.88,-1.08,-0.96
189.012,0.83,-0.18,-0.63,1.74,0.61,-1.2,-0.67
189.051,0.96,-0.45,-0.29,1.92,0.28,-1.24,-0.33
189.091,1.06,-0.68,0.1,1.88,-0.07,-1.22,0.0
189.13,1.12,-0.85,0.55,1.61,-0.41,-1.11,0.29
189.169,1.17,-0.98,1.06,1.16,-0.73,-0.96,0.52
189.209,1.24,-1.07,1.61,0.63,-1.0,-0.79,0.68
189.248,1.25,-1.12,2.06,0.15,-1.22,-0.63,0.81
189.287,1.19,-1.13,2.24,-0.18,-1.38,-0.5,0.91
189.327,1.03,-1.1,2.13,-0.51,-1.43,-0.37,1.0
189.366,0.78,-1.07,1.74,-0.76,-1.4,-0.2,1.1
189.405,0.52,-1.04,1.17,-0.88,-1.29,0.0,1.16
189.445,0.28,-1.01,0.62,-0.92,-1.13,0.25,1.17
189.484,0.04,-0.96,0.27,-0.9,-0.93,0.52,1.13
189.523,-0.16,-0.9,0.0,-0.84,-0.72,0.82,1.05
189.562,-0.36,-0.8,-0.2,-0.79,-0.52,1.07,0.92
189.602,-0.56,-0.65,-0.3,-0.75,-0.36,1.26,0.75
189.641,-0.73,-0.41,-0.36,-0.72,-0.24,1.33,0.55
189.68,-0.87,-0.07,-0.41,-0.67,-0.15,1.3,0.34
189.72,-0.98,0.33,-0.47,-0.61,-0.08,1.16,0.15
189.759,-1.06,0.69,-0.52,-0.56,-0.01,1.01,-0.03
189.798,-1.13,1.02,-0.54,-0.57,0.08,0.82,-0.18
189.838,-1.19,1.27,-0.57,-0.61,0.23,0.63,-0.36
189.877,-1.21,1.47,-0.61,-0.66,0.44,0.48,-0.54
189.916,-1.15,1.58,-0.71,-0.67,0.72,0.36,-0.73
189.956,-1.02,1.58,-0.85,-0.61,1.05,0.25,-0.94
189.995,-0.82,1.51,-1.02,-0.49,1.36,0.14,-1.13
190.034,-0.59,1.39,-1.14,-0.3,1.55,-0.02,-1.27
190.074,-0.33,1.26,-1.2,-0.07,1.59,-0.22,-1.35
190.113,-0.07,1.08,-1.18,0.19,1.5,-0.45,-1.38
190.152,0.17,0.83,-1.13,0.52,1.32,-0.67,-1.32
190.191,0.41,0.53,-1.04,0.91,1.11,-0.89,-1.19
190.231,0.62,0.18,-0.9,1.35,0.89,-1.07,-0.99
190.27,0.8,-0.14,-0.65,1.71,0.63,-1.18,-0.7
190.309,0.94,-0.43,-0.32,1.91,0.3,-1.24,-0.37
190.349,1.05,-0.66,0.05,1.89,-0.03,-1.22,-0.04
190.388,1.11,-0.84,0.51,1.64,-0.38,-1.11,0.27
190.427,1.18,-0.97,1.01,1.2,-0.71,-0.96,0.51
190.467,1.24,-1.07,1.57,0.66,-0.99,-0.79,0.67
190.506,1.25,-1.12,2.03,0.17,-1.22,-0.64,0.8
190.545,1.2,-1.13,2.23,-0.17,-1.38,-0.5,0.91
190.585,1.06,-1.1,2.15,-0.48,-1.43,-0.35,1.0
190.624,0.82,-1.08,1.79,-0.74,-1.41,-0.21,1.1
190.663,0.55,-1.04,1.21,-0.87,-1.31,-0.01,1.14
190.703,0.29,-1.02,0.65,-0.91,-1.14,0.24,1.17
190.742,0.07,-0.97,0.3,-0.9,-0.94,0.51,1.14
190.781,-0.15,-0.92,0.02,-0.84,-0.73,0.8,1.06
190.82,-0.34,-0.83,-0.19,-0.78,-0.54,1.06,0.94
190.86,-0.54,-0.68,-0.29,-0.75,-0.37,1.25,0.77
190.899,-0.72,-0.44,-0.36,-0.72,-0.26,1.33,0.56
190.938,-0.86,-0.1,-0.4,-0.67,-0.16,1.3,0.35
190.978,-0.97,0.28,-0.47,-0.61,-0.1,1.19,0.15
191.017,-1.06,0.67,-0.51,-0.56,-0.02,1.01,-0.02
191.056,-1.13,0.99,-0.54,-0.56,0.08,0.82,-0.18
191.096,-1.2,1.24,-0.57,-0.6,0.23,0.64,-0.35
191.135,-1.21,1.46,-0.6,-0.66,0.43,0.49,-0.52
191.174,-1.18,1.57,-0.7,-0.67,0.7,0.36,-0.73
191.214,-1.05,1.58,-0.84,-0.62,1.02,0.25,-0.93
191.253,-0.85,1.51,-1.01,-0.5,1.34,0.14,-1.1
191.292,-0.61,1.4,-1.14,-0.32,1.54,-0.01,-1.26
191.332,-0.36,1.27,-1.2,-0.1,1.59,-0.2,-1.35
191.371,-0.11,1.1,-1.2,0.17,1.52,-0.44,-1.38
191.41,0.15,0.86,-1.14,0.49,1.34,-0.66,-1.33
191.449,0.37,0.56,-1.05,0.89,1.13,-0.88,-1.21
191.489,0.59,0.22,-0.91,1.32,0.9,-1.05,-1.0
191.528,0.78,-0.12,-0.68,1.69,0.64,-1.18,-0.73
191.567,0.93,-0.41,-0.36,1.91,0.32,-1.24,-0.39
191.607,1.04,-0.65,0.03,1.9,-0.02,-1.22,-0.06
191.646,1.1,-0.82,0.46,1.67,-0.36,-1.14,0.25
191.685,1.17,-0.96,0.97,1.24,-0.69,-0.98,0.49
191.725,1.23,-1.06,1.52,0.7,-0.97,-0.8,0.67
191.764,1.25,-1.1,2.0,0.21,-1.2,-0.64,0.8
191.803,1.21,-1.12,2.24,-0.14,-1.36,-0.51,0.91
191.843,1.07,-1.1,2.16,-0.47,-1.43,-0.38,1.0
191.882,0.84,-1.07,1.83,-0.73,-1.41,-0.22,1.1
191.921,0.58,-1.04,1.27,-0.87,-1.31,-0.02,1.14
191.96,0.32,-1.02,0.69,-0.91,-1.15,0.22,1.16
192.0,0.09,-0.97,0.32,-0.9,-0.96,0.49,1.13
192.039,-0.12,-0.92,0.03,-0.85,-0.75,0.79,1.06
192.078,-0.32,-0.84,-0.18,-0.8,-0.55,1.06,0.94
192.118,-0.51,-0.7,-0.28,-0.76,-0.37,1.25,0.78
192.157,-0.7,-0.45,-0.33,-0.72,-0.26,1.32,0.58
192.196,-0.85,-0.14,-0.4,-0.67,-0.16,1.3,0.39
192.236,-0.95,0.23,-0.46,-0.62,-0.09,1.19,0.17
192.275,-1.05,0.62,-0.51,-0.57,-0.02,1.02,0.01
192.314,-1.12,0.95,-0.53,-0.56,0.08,0.83,-0.16
192.354,-1.19,1.22,-0.55,-0.6,0.21,0.65,-0.33
192.393,-1.21,1.42,-0.6,-0.65,0.41,0.49,-0.51
192.432,-1.18,1.56,-0.69,-0.67,0.68,0.37,-0.71
192.472,-1.06,1.58,-0.83,-0.62,1.0,0.26,-0.91
192.511,-0.87,1.52,-1.0,-0.51,1.32,0.14,-1.1
192.55,-0.64,1.41,-1.13,-0.33,1.53,-0.01,-1.26
192.589,-0.39,1.29,-1.2,-0.12,1.57,-0.2,-1.35
192.629,-0.13,1.12,-1.2,0.14,1.52,-0.43,-1.38
192.668,0.11,0.89,-1.15,0.46,1.35,-0.65,-1.33
192.707,0.35,0.59,-1.07,0.85,1.16,-0.86,-1.22
192.747,0.57,0.26,-0.93,1.28,0.92,-1.04,-1.01
192.786,0.76,-0.08,-0.7,1.67,0.67,-1.17,-0.75
192.825,0.91,-0.38,-0.39,1.9,0.35,-1.23,-0.43
192.865,1.01,-0.62,-0.01,1.91,0.0,-1.22,-0.09
192.904,1.1,-0.82,0.43,1.7,-0.34,-1.14,0.23
192.943,1.16,-0.95,0.91,1.28,-0.66,-0.98,0.48
192.983,1.23,-1.04,1.47,0.74,-0.96,-0.82,0.67
193.022,1.26,-1.1,1.96,0.24,-1.2,-0.65,0.8
193.061,1.23,-1.12,2.23,-0.13,-1.36,-0.51,0.9
193.101,1.1,-1.1,2.18,-0.45,-1.43,-0.39,1.0
193.14,0.86,-1.08,1.85,-0.72,-1.42,-0.24,1.09
193.179,0.59,-1.06,1.31,-0.86,-1.32,-0.05,1.14
193.218,0.35,-1.03,0.73,-0.91,-1.15,0.2,1.17
193.258,0.1,-0.98,0.34,-0.9,-0.97,0.49,1.14
193.297,-0.1,-0.92,0.05,-0.85,-0.76,0.77,1.07
193.336,-0.3,-0.85,-0.16,-0.8,-0.56,1.05,0.96
193.376,-0.5,-0.72,-0.27,-0.76,-0.38,1.25,0.8
193.415,-0.68,-0.49,-0.33,-0.72,-0.26,1.32,0.6
193.454,-0.82,-0.18,-0.39,-0.68,-0.17,1.3,0.4
193.494,-0.95,0.21,-0.44,-0.62,-0.1,1.2,0.2
193.533,-1.05,0.58,-0.5,-0.56,-0.03,1.03,0.02
193.572,-1.12,0.92,-0.53,-0.55,0.06,0.83,-0.16
193.612,-1.18,1.2,-0.54,-0.59,0.2,0.65,-0.33
