Integrand,lower bound of integral,upper bound of integral,Value of Integral,W Term 1,W Term 2,D Term 1,D Term 2,P Term 1
x*(-x/2 + 1/2)*(x - 1/2)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)/2,-1,1,39/560,wjm1o2p,dpsihms,dphijm1o2,phijp1o2
x*(x/2 + 1/2)*(x - 1/2)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)/2,-1,1,33/280,wjp1o2m,dpsihms,dphijm1o2,phijp1o2
x*(-x/2 + 1/2)*(x - 1/2)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/2,-1,1,3/560,wjm1o2p,dpsihps,dphijm1o2,phijp1o2
x*(x/2 + 1/2)*(x - 1/2)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/2,-1,1,-15/56,wjp1o2m,dpsihps,dphijm1o2,phijp1o2
x*(-x/2 + 1/2)*(x - 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,11/1680,wjm1o2p,dpsihph,dphijm1o2,phijp1o2
x*(x/2 + 1/2)*(x - 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,53/280,wjp1o2m,dpsihph,dphijm1o2,phijp1o2
-x**2*(-x/2 + 1/2)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16),-1,1,37/420,wjm1o2p,dpsihmh,dphij,phijp1o2
-x**2*(x/2 + 1/2)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16),-1,1,2/21,wjp1o2m,dpsihmh,dphij,phijp1o2
-x**2*(-x/2 + 1/2)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16),-1,1,-9/140,wjm1o2p,dpsihms,dphij,phijp1o2
-x**2*(x/2 + 1/2)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16),-1,1,-27/70,wjp1o2m,dpsihms,dphij,phijp1o2
-x**2*(-x/2 + 1/2)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16),-1,1,9/140,wjm1o2p,dpsihps,dphij,phijp1o2
-x**2*(x/2 + 1/2)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16),-1,1,9/7,wjp1o2m,dpsihps,dphij,phijp1o2
-x**2*(-x/2 + 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16),-1,1,-37/420,wjm1o2p,dpsihph,dphij,phijp1o2
-x**2*(x/2 + 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16),-1,1,-209/210,wjp1o2m,dpsihph,dphij,phijp1o2
x*(-x/2 + 1/2)*(x + 1/2)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)/2,-1,1,-11/1680,wjm1o2p,dpsihmh,dphijp1o2,phijp1o2
x*(x/2 + 1/2)*(x + 1/2)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)/2,-1,1,-47/840,wjp1o2m,dpsihmh,dphijp1o2,phijp1o2
x*(-x/2 + 1/2)*(x + 1/2)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)/2,-1,1,-3/560,wjm1o2p,dpsihms,dphijp1o2,phijp1o2
x*(x/2 + 1/2)*(x + 1/2)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)/2,-1,1,15/56,wjp1o2m,dpsihms,dphijp1o2,phijp1o2
x*(-x/2 + 1/2)*(x + 1/2)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/2,-1,1,-39/560,wjm1o2p,dpsihps,dphijp1o2,phijp1o2
x*(x/2 + 1/2)*(x + 1/2)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/2,-1,1,-57/56,wjp1o2m,dpsihps,dphijp1o2,phijp1o2
x*(-x/2 + 1/2)*(x + 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,137/1680,wjm1o2p,dpsihph,dphijp1o2,phijp1o2
x*(x/2 + 1/2)*(x + 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,677/840,wjp1o2m,dpsihph,dphijp1o2,phijp1o2
